t,u0,u1,y0,y1,yT0,yT1
0.226,1.1068493398839845,0.43163985324245957,0.00047546243991489705,0.0001801615645369108,0.00047546243991489705,0.0001801615645369108
0.228,1.1077420441175918,0.4344745613004629,0.00047831911980545185,0.00018086552735509744,0.00047831911980545185,0.00018086552735509744
0.23,1.1086338560931686,0.4372951311930443,0.00048109483182259144,0.00018153044326441707,0.00048109483182259144,0.00018153044326441707
0.232,1.1095247767025274,0.44010163343459796,0.0004837894972347765,0.00018215695684812945,0.0004837894972347765,0.00018215695684812945
0.234,1.1104148068365887,0.4428941381878262,0.0004864030864308938,0.0001827457354221664,0.0004864030864308938,0.0001827457354221664
0.23600000000000002,1.1113039473853825,0.445672715265493,0.0004889356182883949,0.00018329746751328545,0.0004889356182883949,0.00018329746751328545
0.23800000000000002,1.11219219923805,0.4484374341321703,0.000491387159513537,0.00018381286136082625,0.000491387159513537,0.00018381286136082625
0.24,1.1130795632828425,0.4511883639059735,0.0004937578239546671,0.00018429264344367458,0.0004937578239546671,0.00018429264344367458
0.242,1.1139660404071243,0.4539255733602906,0.000496047771889508,0.00018473755703391935,0.000496047771889508,0.00018473755703391935
0.244,1.1148516314973729,0.4566491309255002,0.0004982572092874218,0.00018514836077856717,0.0004982572092874218,0.00018514836077856717
0.246,1.115736337439179,0.4593591046906834,0.0005003863870476396,0.00018552582731056535,0.0005003863870476396,0.00018552582731056535
0.248,1.116620159117249,0.4620555624053255,0.0005024356002144621,0.00018587074189026912,0.0005024356002144621,0.00018587074189026912
0.25,1.1175030974154045,0.4647385714810097,0.0005044051871704404,0.0001861839010783808,0.0005044051871704404,0.0001861839010783808
0.252,1.1183851532165838,0.4674081989931028,0.0005062955288085619,0.0001864661114412811,0.0005062955288085619,0.0001864661114412811
0.254,1.1192663274028432,0.47006451168243146,0.0005081070476844672,0.00018671818828956924,0.0005081070476844672,0.00018671818828956924
0.256,1.120146620855356,0.47270757595695145,0.0005098402071497354,0.0001869409544505283,0.0005098402071497354,0.0001869409544505283
0.258,1.1210260344544167,0.4753374578934071,0.0005114955104672718,0.00018713523907513583,0.0005114955104672718,0.00018713523907513583
0.26,1.1219045690794387,0.47795422323898396,0.0005130734999098415,0.0001873018764801458,0.0005130734999098415,0.0001873018764801458
0.262,1.1227822256089564,0.48055793741295183,0.0005145747558427872,0.00018744170502567743,0.0005145747558427872,0.00018744170502567743
0.264,1.1236590049206268,0.4831486655083008,0.0005159998957919719,0.00018755556602866085,0.0005159998957919719,0.00018755556602866085
0.266,1.124534907891229,0.4857264722933681,0.0005173495734979833,0.00018764430271240527,0.0005173495734979833,0.00018764430271240527
0.268,1.125409935396666,0.48829142221345756,0.0005186244779576333,0.00018770875919247603,0.0005186244779576333,0.00018770875919247603
0.27,1.1262840883119656,0.4908435793924508,0.0005198253324537813,0.00018774977949899047,0.0005198253324537813,0.00018774977949899047
0.272,1.1271573675112807,0.49338300763441045,0.0005209528935745026,0.00018776820663536975,0.0005209528935745026,0.00018776820663536975
0.274,1.1280297738678906,0.4959097704251745,0.0005220079502226169,0.00018776488167351413,0.0005220079502226169,0.00018776488167351413
0.276,1.1289013082542017,0.49842393093394455,0.0005229913226165803,0.00018774064288530363,0.0005229913226165803,0.00018774064288530363
0.278,1.1297719715417485,0.5009255520148641,0.0005239038612837396,0.00018769632491026232,0.0005239038612837396,0.00018769632491026232
0.28,1.1306417646011941,0.5034146962085906,0.000524746446046929,0.000187632757959167,0.000524746446046929,0.000187632757959167
0.28200000000000003,1.131510688302332,0.5058914257438584,0.0005255199850053852,0.0001875507670533228,0.0005255199850053852,0.0001875507670533228
0.28400000000000003,1.132378743514086,0.5083558025390349,0.0005262254135109369,0.0001874511712991779,0.0005262254135109369,0.0001874511712991779
0.28600000000000003,1.133245931104511,0.5108078882036685,0.0005268636931404153,0.00018733478319789786,0.0005268636931404153,0.00018733478319789786
0.28800000000000003,1.134112251940795,0.5132477440400284,0.0005274358106652164,0.00018720240798947573,0.0005274358106652164,0.00018720240798947573
0.29,1.1349777068892588,0.5156754310446375,0.0005279427770189285,0.0001870548430309094,0.0005279427770189285,0.0001870548430309094
0.292,1.1358422968153572,0.5180910099097975,0.000528385626263923,0.00018689287720793845,0.000528385626263923,0.00018689287720793845
0.294,1.1367060225836805,0.5204945410251058,0.0005287654145577907,0.0001867172903797953,0.0005287654145577907,0.0001867172903797953
0.296,1.1375688850579544,0.5228860844789656,0.0005290832191204863,0.00018652885285639118,0.0005290832191204863,0.00018652885285639118
0.298,1.1384308851010418,0.5252657000600875,0.0005293401372030245,0.00018632832490732615,0.0005293401372030245,0.00018632832490732615
0.3,1.1392920235749422,0.5276334472589853,0.0005295372850585561,0.00018611645630208358,0.0005295372850585561,0.00018611645630208358
0.302,1.1401523013407946,0.529989385269462,0.0005296757969166282,0.0001858939858807443,0.0005296757969166282,0.0001858939858807443
0.304,1.1410117192588767,0.5323335729900908,0.0005297568239614151,0.00018566164115453094,0.0005297568239614151,0.00018566164115453094
0.306,1.1418702781886063,0.5346660690256866,0.0005297815333146873,0.00018542013793547397,0.0005297815333146873,0.00018542013793547397
0.308,1.1427279789885425,0.5369869316887719,0.0005297511070242621,0.00018517017999447098,0.0005297511070242621,0.00018517017999447098
0.31,1.1435848225163865,0.5392962190010342,0.0005296667410586607,0.00018491245874699617,0.0005296667410586607,0.00018491245874699617
0.312,1.1444408096289815,0.5415939886947765,0.0005295296443086731,0.00018464765296570223,0.0005295296443086731,0.00018464765296570223
0.314,1.145295941182315,0.5438802982143608,0.0005293410375965138,0.00018437642851914618,0.0005293410375965138,0.00018437642851914618
0.316,1.1461502180315182,0.5461552047176441,0.0005291021526932257,0.00018409943813586094,0.0005291021526932257,0.00018409943813586094
0.318,1.1470036410308686,0.5484187650774077,0.0005288142313449687,0.00018381732119298727,0.0005288142313449687,0.00018381732119298727
0.32,1.1478562110337887,0.5506710358827784,0.0005284785243088089,0.00018353070352867528,0.0005284785243088089,0.00018353070352867528
0.322,1.1487079288928488,0.5529120734406436,0.0005280962903986001,0.00018324019727746134,0.0005280962903986001,0.00018324019727746134
0.324,1.149558795459767,0.5551419337770589,0.0005276687955415274,0.0001829464007278239,0.0005276687955415274,0.0001829464007278239
0.326,1.1504088115854096,0.5573606726386489,0.0005271973118458615,0.00018264989820112313,0.0005271973118458615,0.00018264989820112313
0.328,1.1512579781197934,0.5595683454940008,0.0005266831166804454,0.00018235125995112855,0.0005266831166804454,0.00018235125995112855
0.33,1.152106295912084,0.5617650075350509,0.0005261274917664207,0.00018205104208334437,0.0005261274917664207,0.00018205104208334437
0.332,1.1529537658106004,0.5639507136784645,0.00052553172228167,0.0001817497864933448,0.00052553172228167,0.0001817497864933448
0.334,1.1538003886628116,0.5661255185670091,0.0005248970959784348,0.0001814480208233385,0.0005248970959784348,0.0001814480208233385
0.336,1.1546461653153413,0.5682894765709203,0.0005242249023145445,0.0001811462584361883,0.0005242249023145445,0.0001811462584361883
0.338,1.1554910966139658,0.570442641789261,0.0005235164315986697,0.00018084499840612,0.0005235164315986697,0.00018084499840612
